id,nationality,gender,birth_date,occupation,start_date,start_date,start_date,salary_2016,location,legalentity,activitygroup,activitysubgroup
1031292310,Expat,Male,88,"'Worker, building cleaning'",2016,3,12,800,602000,1002,8,1043
1019639503,Expat,Male,84,'Common labour',2011,8,2,1000,202000,1003,6,1032
1029819324,Expat,Male,78,'Occupational security and safety technician',2015,10,19,3679,506000,1003,5,1029
1020076188,Expat,Male,88,'Common labour',2014,9,18,8647.93,101000,1003,8,1043
1028775495,Expat,Male,93,'occupation9111985',2015,3,11,3000,101000,1003,3,1019
1020254075,Saudi,Male,91,'Air cargo transport broker',2016,1,3,4940,202000,1003,7,1037
1027097611,Expat,Male,68,"'Worker, loading and unloading'",2014,2,25,1500,501000,1004,5,1029
1025947880,Expat,Male,78,'Common labour',2013,9,29,400,401000,1005,5,1029
1019874992,Expat,Male,63,'Primary stage teacher',2011,9,10,5338,202000,1001,9,1046
1016135015,Expat,Male,62,"'Engineer, time and motion study'",2015,12,1,3000,202000,1003,6,1031
1024399924,Expat,Male,82,'Truck driver',2013,6,25,400,103000,1001,7,1035
1019924628,Expat,Male,84,'General electrician',2013,9,10,400,502000,1001,5,1029
1015300878,Saudi,Male,86,'Teller',2007,2,3,10000,101000,1002,8,1040
1014507804,Saudi,Male,87,'occupation9111985',2016,3,1,3300,506000,1003,5,1029
823023200,Expat,Male,78,'Tinsmith',2002,8,1,12250,504000,1003,3,1016
1014015627,Expat,Male,61,'Common labour',2004,6,8,700,101000,1001,9,1049
1024741346,Expat,Male,67,'Concrete mixers operator',2013,9,7,400,201000,1001,6,1033
1031245266,Expat,Male,82,'Food supervisor',2016,2,19,500,504000,1001,6,1033
1028410174,Expat,Male,68,'Common labour',2014,12,19,21681,101000,1003,7,1037
1030919452,Saudi,Male,96,'Administrative clerk ( general)',2016,2,1,3000,402000,1001,9,1047
1027906376,Expat,Male,78,'Architect',2014,8,26,18917,202000,1003,5,1029
1020068328,Saudi,Female,81,"'Reception clerk , general'",2011,11,12,5000,502000,1002,9,1047
1024723200,Expat,Male,77,'Reinforced building smith',2013,11,12,400,101000,1001,5,1029
1022981694,Expat,Male,53,"'Driver , all vehicles'",2013,1,12,1300,202000,1001,5,1029
1024597973,Expat,Male,71,'Men?s barber',2013,6,26,500,202000,1001,6,1031
1015122499,Saudi,Male,81,'Follow-up man',2015,3,1,6562,501000,1003,3,1005
1027906098,Expat,Male,91,'Constructions carpenter',2016,6,10,400,202000,1001,6,1031
1021450575,Expat,Male,72,'Men?s barber',2012,6,5,400,101000,1001,3,1024
1017050252,Expat,Male,75,'Common labour',2013,10,7,1200,202000,1003,5,1029
1018261460,Expat,Male,78,'Auto electrician',2010,5,29,400,801000,1001,5,1029
1019329762,Saudi,Male,94,'Waiter (food server)',2011,6,5,3000,101000,1003,6,1033
1024188704,Expat,Male,67,'Common labour',2013,11,18,400,101000,1001,5,1029
1027276302,Expat,Male,80,"'Worker, loading and unloading'",2014,4,4,992,101000,1002,1,1000
688244700,Saudi,Male,77,'Follow-up man',2014,10,19,3500,202000,1001,5,1029
809890100,Expat,Male,75,"'Nurse, general'",2002,5,12,8000,401000,1001,6,1031
1023229875,Expat,Male,86,"'Worker, packing and packaging'",2013,1,1,2875,202000,1003,5,1029
1026953207,Expat,Male,84,"'Engineer, mechanic ( general)'",2014,4,12,400,101000,1003,8,1043
434223100,Expat,Male,56,'Common labour',2001,3,26,1200,202000,1001,6,1031
1022234703,Expat,Male,88,"'Worker, building cleaning'",2012,9,17,400,801000,1001,5,1029
1031203051,Expat,Male,88,'General systems analyst',2016,2,2,3300,101000,1003,8,1043
1017746882,Expat,Male,79,"'Valet , cleaning and pressing'",2011,7,23,600,101000,1002,9,1049
1019540933,Expat,Male,81,"'Driver , all vehicles'",2015,6,16,1900,506000,1001,6,1031
1026170595,Expat,Male,88,"'Seller, electrical appliances'",2013,10,24,400,109000,1001,8,1043
1031407291,Expat,Male,92,'Common labour',2016,3,24,700,202000,1003,5,1029
1024111805,Saudi,Male,92,'Sales representative',2015,9,8,3500,202000,1003,6,1032
1029527376,Expat,Male,87,'Common labour',2015,8,16,1313,502000,1002,1,1000
1015871946,Expat,Male,83,'Common labour',2007,11,1,400,101000,1003,6,1031
1019988934,Expat,Male,73,'Common labour',2011,10,1,1109,201000,1001,5,1029
1015792095,Expat,Male,79,'Common labour',2016,5,24,467,101000,1001,5,1029
1027142859,Saudi,Male,90,'Public relations clerk',2014,11,3,7488,101000,1003,5,1029
1018078462,Expat,Male,84,'Sales representative',2013,8,1,1000,101000,1001,6,1031
1027237206,Expat,Male,84,'Common labour',2014,3,28,1400,101000,1003,5,1029
1029365104,Expat,Male,75,'Public driver',2015,6,26,900,107000,1003,3,1005
757282900,Saudi,Male,79,'Director ? General',2007,3,1,45000,101000,1002,6,1033
1017606513,Saudi,Female,57,'Sales representative',2013,7,4,3000,202000,1001,3,1024
425974700,Expat,Male,67,'Common labour',2001,4,1,28333,202000,1003,6,1030
1027850796,Expat,Male,87,'Common labour',2014,8,11,600,101000,1003,5,1029
1018435081,Expat,Male,86,'Smith',2016,4,23,400,202000,1001,5,1029
1023644270,Expat,Male,91,'Common labour',2016,5,24,400,602000,1001,6,1031
1021379061,Expat,Male,86,'Common labour',2014,8,28,400,501000,1001,7,1035
1019921436,Saudi,Male,88,'Director ? General',2014,1,1,20625,101000,1003,5,1029
1023040347,Expat,Male,73,"'Engineer, electrical'",2013,1,13,400,1101000,1001,5,1029
1025622776,Saudi,Male,95,"'Seller, ready made clothes'",2015,3,8,3000,202000,1003,6,1031
1019125121,Expat,Male,69,'Common labour',2013,10,21,400,401000,1001,5,1029
1021167794,Expat,Male,67,"'Electrical technician ,installation'",2015,5,21,400,503000,1001,5,1029
1023437440,Expat,Male,70,'Building demolition worker',2013,3,13,400,1104001,1001,5,1029
1019447054,Saudi,Male,94,'Common labour',2013,7,1,4250,202000,1003,6,1031
1016976457,Expat,Male,84,'Truck driver',2013,8,19,1400,202000,1003,2,1003
1027848804,Expat,Male,86,'Common labour',2014,12,24,400,701000,1001,3,1006
1027563179,Expat,Male,90,'Common labour',2014,6,1,1050,101000,1002,8,1043
1016468860,Expat,Male,74,'Metal press forming worker',2008,7,1,933,506000,1003,3,1017
1028137259,Saudi,Male,96,'Administrative and clerical occupations',2015,2,8,4375,101000,1003,3,1017
1027892743,Expat,Male,80,'Common labour',2014,8,22,1167,101000,1003,5,1029
1023404133,Expat,Male,78,"'Nutritionists, general'",2015,6,17,1200,202000,1001,3,1005
1031708133,Expat,Male,91,"'Cook, general'",2016,5,16,1050,101000,1003,6,1033
1018609737,Expat,Male,80,'Road maintenance worker',2010,10,1,1021,109000,1002,6,1032
1027597263,Expat,Male,77,'Reinforcing concrete worker',2014,6,6,700,101000,1003,5,1029
1029473609,Expat,Male,86,'Glazier',2015,8,1,1200,501000,1003,3,1017
1028084611,Expat,Male,88,"'Seller, perfumes'",2015,2,1,2292,101000,1004,6,1031
1030082821,Expat,Male,95,'Common labour',2016,3,1,1284,202000,1003,5,1029
1021440746,Expat,Male,85,'Founder',2015,6,30,700,201000,1001,5,1029
1014260073,Saudi,Male,71,"'Seller, shoes (foot wear)'",2015,4,18,3000,101000,1001,6,1031
1016299694,Saudi,Male,84,'Sales representative',2015,6,27,3000,101000,1001,3,1011
1029108918,Expat,Male,85,'Pharmacist',2015,5,11,2000,201000,1003,6,1032
1015712344,Saudi,Male,88,'occupation9111985',2014,2,11,3800,202000,1001,5,1029
1029575760,Expat,Male,82,"'Worker, building cleaning'",2015,8,18,600,202000,1005,5,1029
1024067345,Expat,Male,71,'Common labour',2013,5,11,400,105000,1001,5,1029
1026202278,Expat,Male,95,'Common labour',2015,12,14,1000,202000,1003,3,1005
1020861933,Expat,Male,74,'Common labour',2013,7,1,2812.5,202000,1003,6,1032
1028390275,Expat,Male,62,'Common labour',2014,10,25,800,101000,1001,5,1029
1017055658,Saudi,Male,85,'Public relations officer',2016,7,16,5000,101000,1006,9,1048
1023465307,Expat,Male,76,'General founder',2013,3,1,1751,101000,1003,6,1031
1027929371,Expat,Male,89,'Common labour',2014,8,30,1109,101000,1003,8,1043
1020123699,Expat,Male,79,'Taxi driver',2015,2,8,400,201008,1001,5,1029
1032003257,Expat,Male,90,'Common labour',2016,7,21,1167,506000,1002,5,1029
1024161773,Expat,Male,69,"'Engineer, electrical'",2013,5,11,4500,101000,1003,6,1031
1031658884,Expat,Male,77,'Decoration display technician',2016,4,8,1500,202000,1001,5,1029
1020956395,Expat,Male,88,'Common labour',2013,8,22,400,605001,1001,6,1033
1019565065,Expat,Male,57,'Common labour',2014,10,1,3629,101000,1003,6,1031
1023854821,Expat,Male,88,'Common labour',2016,6,13,800,202000,1003,8,1042
1021442125,Expat,Male,82,'Project engineer',2012,6,11,2000,101000,1001,8,1043
1021324240,Expat,Male,76,'Decoration display technician',2016,6,22,600,202000,1001,6,1032
1014837560,Expat,Male,66,'Agricultural worker',2006,6,1,605,701000,1002,1,1000
1031682792,Saudi,Female,98,'Data input clerk',2016,5,12,3000,101000,1003,6,1032
1021721203,Expat,Male,82,'Public driver',2014,7,7,400,101000,1001,5,1029
1029154201,Expat,Male,77,'Common labour',2015,5,12,800,101000,1002,9,1049
1027990535,Saudi,Female,91,'not found',2014,8,10,16400,501001,1002,2,1004
1022392714,Expat,Male,80,'General systems analyst',2015,9,2,27800,101000,1003,8,1043
1029645884,Expat,Male,84,'Car mechanic',2015,9,7,2333.34,101000,1003,6,1031
1028643624,Expat,Male,86,"'Worker, building cleaning'",2015,2,7,485,101000,1003,6,1031
816030600,Expat,Male,71,'Common labour',2013,10,27,400,501000,1001,3,1009
1029201174,Saudi,Male,97,'Follow-up man',2016,5,8,3000,901000,1001,3,1013
1016578547,Expat,Male,82,'Constructions carpenter',2008,8,1,1418,101000,1003,5,1029
1021451813,Saudi,Male,94,'Body guard',2016,4,20,4500,201000,1003,8,1043
1018208829,Expat,Male,74,'General electrician',2014,4,7,1500,101000,1001,5,1029
1021053387,Expat,Male,73,"'Tailor, men dress'",2012,3,24,1200,202000,1001,6,1032
1024476716,Expat,Male,80,'Common labour',2013,6,10,1200,501000,1001,5,1029
1030284082,Expat,Male,83,'Common labour',2016,1,5,800,201000,1001,5,1029
1028725708,Expat,Male,92,'Scaffolding installation worker',2015,2,20,1634,508000,1001,6,1031
1018729997,Expat,Male,62,"'Manager, department'",2010,12,1,10400,601000,1003,5,1029
1030002845,Saudi,Female,86,'Quality examiner',2015,12,20,4900,202000,1003,9,1047
1029740363,Expat,Male,85,'Public driver',2016,3,1,1200,501000,1001,5,1029
1014162978,Expat,Male,71,'Agro machinery maintenance technician',2005,5,1,9000,101000,1002,3,1005
1027661332,Expat,Male,73,'Common labour',2014,8,1,2100,506000,1003,5,1029
1028086519,Saudi,Female,84,'Fee accounts clerk',2015,6,21,3000,401000,1001,5,1029
783617500,Expat,Male,72,'Agricultural worker',2014,10,1,972,1303000,1003,1,1001
1022019275,Expat,Male,77,"'Worker, building cleaning'",2012,8,19,400,201000,1001,5,1029
615594400,Saudi,Male,67,'occupation9111985',2016,4,28,3000,1102000,1001,6,1030
1019685619,Expat,Male,76,'Common labour',2011,8,1,400,201000,1003,5,1029
1031331264,Expat,Male,79,"'Engineer, electrical'",2016,3,17,400,401000,1001,6,1030
1018157163,Expat,Male,83,'General founder',2016,2,2,400,201000,1001,5,1029
1029046735,Expat,Male,91,'Tile layer',2015,4,23,400,1101000,1001,5,1029
1027816069,Expat,Male,85,"'Draftsman, civil engineering'",2014,8,2,3500,501000,1004,8,1043
779859800,Expat,Male,60,'Common labour',2001,7,30,700,611000,1001,5,1029
1031642188,Expat,Male,78,'Common labour',2016,5,6,1000,502000,1003,5,1029
1026087105,Expat,Male,76,'Common labour',2014,1,28,1983.33,202000,1003,5,1029
1020393501,Expat,Male,82,"'Electrical technician, ground cable'",2012,1,1,817,101000,1005,5,1029
1014813808,Saudi,Male,66,'Maintenance assistant mechanic',2006,7,2,3000,612000,1004,3,1015
1020421095,Expat,Male,80,'Furniture Upholsterer',2015,8,6,759,101000,1001,5,1029
1024349924,Expat,Male,79,'Men?s barber',2013,6,11,400,503000,1001,9,1049
1017431862,Expat,Male,80,'Mechanical production technician',2009,7,1,3781,101000,1003,6,1031
893120300,Expat,Male,78,'Furniture carpenter',2003,11,16,400,604000,1001,5,1029
1028756471,Expat,Male,91,'Common labour',2015,6,8,800,1014002,1001,6,1031
1027570871,Expat,Male,60,'Men?s barber',2014,5,30,400,801000,1001,9,1049
1027857500,Expat,Male,92,'Common labour',2014,8,4,1000,201000,1001,5,1029
1025287825,Expat,Male,66,'Auto electrician',2013,7,2,2000,502000,1001,6,1032
1029922427,Expat,Male,86,'Tile layer',2015,11,17,400,401000,1001,5,1029
1031842333,Expat,Male,94,'Common labour',2016,6,12,400,101000,1001,9,1049
1030467731,Expat,Male,75,'Bus driver',2015,12,1,1200,101000,1003,9,1044
1028797089,Expat,Male,90,'Purchasing representative',2016,7,30,400,105000,1001,3,1020
1024196088,Expat,Male,86,'Common labour',2013,6,3,600,101000,1001,6,1031
1022949452,Saudi,Male,93,'Computer operator',2013,10,1,3000,101000,1001,6,1030
1022560533,Expat,Male,86,'Common labour',2012,10,28,400,101000,1001,5,1029
924673000,Saudi,Male,71,"'Manager, department'",2007,12,11,3000,403000,1004,6,1032
1025806018,Expat,Male,65,"'Tailor, men dress'",2013,9,1,3611,202000,1001,6,1031
1025119573,Expat,Male,85,'Common labour',2013,6,10,1200,101000,1003,6,1031
1028894000,Expat,Male,82,'Technician building',2015,3,29,15353.34,506000,1002,8,1043
1031324754,Expat,Male,86,"'Engineer, mechanic ( general)'",2016,3,3,5500,1101000,1003,5,1029
1024886563,Expat,Male,63,"'Driver , all vehicles'",2014,3,30,400,503000,1001,5,1029
1015520355,Expat,Male,65,"'Worker, manual packing'",2007,5,1,1300,506000,1001,3,1005
1015879961,Expat,Male,80,'Plasterer',2007,12,1,800,106000,1001,5,1029
1024680114,Expat,Male,62,'Tile layer',2013,5,11,400,401000,1001,5,1029
856251900,Expat,Male,77,"'Manager, sales'",2015,5,21,9625,501000,1001,3,1017
1023377580,Saudi,Female,89,'Administrative clerk ( general)',2014,3,1,3000,202000,1003,8,1043
1028613731,Expat,Male,91,'Common labour',2015,11,13,400,1002000,1001,3,1007
1025696143,Saudi,Male,89,'Bank clerk',2016,4,3,11584,101000,1002,8,1040
1031559812,Expat,Male,79,'Air conditioning and cooling installationtechnician',2016,4,23,1800,505001,1001,6,1031
1019483188,Expat,Male,86,'Sales representative',2013,10,23,3750,202000,1003,6,1031
1025150424,Expat,Male,78,'Founder',2016,3,1,3438,202000,1003,5,1029
1020420365,Expat,Male,84,'Common labour',2012,2,2,16646.89,101000,1003,6,1031
1030246985,Expat,Male,86,'Common labour',2016,1,10,400,202000,1001,5,1029
1000202153,Expat,Male,60,'Common labour',2014,11,24,400,1301000,1001,5,1029
1024325123,Expat,Male,72,'Agricultural worker',2015,1,21,400,1302000,1001,5,1029
1022440024,Expat,Male,88,'Common labour',2015,3,17,600,301000,1001,5,1029
1019418720,Expat,Male,86,'Common labour',2015,4,30,600,1004000,1001,6,1031
1017819260,Expat,Male,82,'Common labour',2013,8,1,1000,202000,1001,6,1031
1026874740,Expat,Male,79,'Common labour',2014,1,27,816.67,101000,1002,8,1043
1023034201,Saudi,Female,79,'Investment partner',2013,1,1,3500,106000,1003,5,1029
476495100,Saudi,Male,69,'Director ? General',2014,6,1,45000,101000,1003,6,1033
1018072889,Expat,Male,87,'Common labour',2016,4,8,400,103000,1003,5,1029
1026678644,Expat,Male,83,'Vehicle smith',2013,11,1,2500,101000,1003,9,1046
675751800,Saudi,Male,68,'occupation9111945',2015,11,16,3750,202000,1003,3,1023
1014236010,Saudi,Male,84,"'Seller, sport wear'",2016,7,4,4250,101000,1003,6,1031
1017071154,Expat,Male,68,'Constructions carpenter',2009,3,1,583,1101000,1003,5,1029
558789000,Saudi,Male,69,'Correspondence editing clerk',2016,4,10,3000,202000,1001,5,1029
1000332159,Expat,Male,75,'Common labour',2004,11,27,800,202000,1001,5,1029
140819800,Saudi,Male,60,"'Legal advisor, special law'",2016,2,1,12547.94,202000,1003,6,1030
716546600,Expat,Male,57,"'Engineer, safety and occupational health'",2010,2,2,34200,506000,1003,5,1029
1023426153,Expat,Male,91,"'Worker, loading and unloading'",2013,3,24,400,101000,1001,6,1031
1027284303,Expat,Male,77,'Common labour',2014,4,6,1650,101000,1003,5,1029
1023551512,Expat,Male,81,'Founder',2013,3,13,400,1101000,1001,5,1029
1030201801,Expat,Male,87,'Public driver',2015,12,31,800,801000,1003,5,1029
1027721248,Expat,Male,92,"'Worker, building cleaning'",2014,9,23,2300,505001,1003,5,1029
1027490555,Expat,Male,93,'Common labour',2016,1,11,560,201000,1001,5,1029
1025576881,Expat,Male,81,'Buildings electrician',2013,9,2,400,1203000,1001,5,1029
1023006420,Expat,Male,88,'Plasterer',2013,10,6,400,401000,1001,5,1029
1019748703,Expat,Male,82,'Truck driver',2014,12,9,400,903000,1001,6,1030
1015397094,Expat,Male,76,"'Maker, pastry'",2009,4,1,950,506000,1003,8,1043
1018189249,Expat,Male,75,"'Surveyor ,quantity'",2010,4,1,1200,101000,1003,3,1010
1025241225,Expat,Male,76,'Common labour',2013,6,10,1166.67,202000,1001,5,1029
1020253214,Saudi,Female,90,'Information systems Technicians',2015,12,12,3000,503000,1001,9,1046
1024438760,Expat,Male,75,'Common labour',2013,11,28,1000,101000,1003,3,1014
1029860725,Expat,Male,87,'General electrician',2016,2,29,4375,501000,1003,8,1043
1019962502,Expat,Male,80,'Public driver',2011,10,14,540,101000,1003,5,1029
1019939271,Expat,Male,86,"'Worker, building cleaning'",2013,9,14,1500,202000,1002,3,1011
1023007691,Expat,Male,87,'Metal painter',2013,1,13,1517,101000,1003,3,1016
1015797572,Expat,Male,82,'General electrician',2007,10,1,1115,101000,1003,5,1029
1025364272,Expat,Male,56,'Electrical engineering technician',2013,6,24,400,201000,1001,8,1043
846913200,Expat,Male,79,'General electrician',2013,11,11,400,505000,1001,5,1029
1026782269,Expat,Male,65,'Common labour',2014,1,2,1200,101000,1001,6,1031
1026559761,Expat,Male,74,"'Engineer, vehicles'",2015,4,6,10000,101000,1002,8,1043
813852400,Saudi,Male,84,'Administrative and clerical occupations',2010,5,22,8876,101000,1003,3,1017
1017868656,Saudi,Male,85,'occupation9111945',2009,12,12,10625,101000,1002,8,1040
1026554144,Expat,Male,79,'Sales representative',2015,12,1,10850,202000,1003,7,1034
1019187838,Expat,Male,70,'Brick mason',2011,4,1,871,202000,1003,5,1029
1014262182,Saudi,Male,90,'Bus and truck maintenance technician',2015,2,1,3000,101000,1003,6,1031
1030388899,Expat,Male,93,"'Worker, loading and unloading'",2016,3,1,686,506000,1003,6,1031
1022108303,Expat,Male,81,"'Worker, loading and unloading'",2012,8,14,1400,101000,1001,3,1006
1023138234,Expat,Male,87,'Common labour',2014,10,1,2000,202000,1003,6,1033
1014122265,Expat,Male,82,'Reinforced building smith',2013,6,10,800,504000,1001,5,1029
1023131826,Expat,Male,76,'Common labour',2013,2,5,400,305000,1001,6,1033
1029499593,Saudi,Male,97,'Data input clerk',2016,7,21,4500,202000,1002,6,1032
1029695731,Expat,Male,84,'Common labour',2015,9,25,400,201000,1003,5,1029
1021239013,Expat,Male,67,'Common labour',2014,10,13,37500,202000,1003,6,1031
1023076854,Expat,Male,86,'Common labour',2013,11,2,850,301000,1001,5,1029
1032136791,Expat,Male,95,'Insulation worker',2016,8,6,900,506002,1001,5,1029
1023894347,Expat,Male,77,'Common labour',2013,5,11,817,101000,1003,8,1043
1014492001,Saudi,Male,54,'Body guard',2016,2,29,3000,501000,1003,6,1033
525225300,Saudi,Female,65,'Common labour',2001,4,1,24850,501001,1002,2,1004
1014777995,Expat,Male,62,'Common labour',2006,6,1,2631,501000,1005,5,1029
1028979164,Expat,Male,86,'Common labour',2015,4,15,875.4,504000,1003,5,1029
1017696771,Expat,Male,84,'Common labour',2009,10,20,400,1101000,1001,7,1035
1021367671,Expat,Male,87,'Common labour',2013,6,3,400,201000,1001,5,1029
1016091843,Saudi,Male,87,"'Seller, new spare parts'",2015,10,5,6250,202000,1003,6,1031
635586900,Expat,Male,67,'Common labour',2013,9,11,1100,202000,1001,6,1033
1031884093,Expat,Male,95,'Common labour',2016,6,23,400,202000,1005,5,1029
1019876529,Expat,Male,70,'Plasterer',2011,9,1,2436,101000,1003,5,1029
1019656542,Expat,Male,82,'Common labour',2011,7,2,800,202000,1001,3,1005
1018673052,Saudi,Female,84,"'Director, personnel affairs'",2014,9,14,3000,501000,1001,5,1029
1022059964,Expat,Male,86,"'Worker, hospital cleaning'",2012,8,1,700,101000,1003,6,1031
1031611756,Expat,Male,94,'Common labour',2016,5,1,1200,101000,1001,5,1029
1022574287,Expat,Male,80,'Bus and truck maintenance technician',2013,9,28,600,101000,1001,6,1030
1024449505,Expat,Female,86,'Common labour',2013,6,2,700,101000,1001,3,1007
1017706680,Expat,Male,86,'Walls and floors carpenter',2009,10,20,400,201000,1001,5,1029
1020415407,Expat,Male,80,'Public driver',2015,4,18,400,101000,1001,5,1029
1015247108,Expat,Male,60,"'Worker, concrete products manufacturing'",2013,7,1,1000,505000,1001,5,1029
1032130088,Expat,Male,87,'Common labour',2016,8,18,400,101000,1001,5,1029
1017283684,Expat,Male,84,'Plasterer',2009,5,30,1500,101000,1003,6,1031
1027851067,Expat,Male,79,'Well drilling technician',2014,8,11,10040.51,506000,1002,2,1004
1024888561,Expat,Male,76,"'Tailor, men dress'",2013,7,2,1000,101000,1001,3,1007
1031653170,Saudi,Female,80,'Primary and intermediate education teachers',2016,5,7,5000,801000,1001,9,1046
1016792994,Expat,Male,70,'Common labour',2008,12,13,467,101000,1001,5,1029
1020639702,Expat,Male,90,"'Worker, packing and packaging'",2013,7,22,400,101000,1001,5,1029
1028795890,Expat,Male,85,'Common labour',2015,5,26,400,602000,1001,5,1029
1020449227,Saudi,Male,95,'Purchasing representative',2012,2,1,3000,501000,1001,3,1016
461789100,Expat,Male,69,'Common labour',2001,4,1,4078.7,501000,1003,3,1009
643035100,Expat,Male,60,'Common labour',2013,6,10,1200,301000,1001,6,1032
985584900,Saudi,Male,90,"'Supervisor, room service'",2015,4,30,3750,202000,1001,6,1031
802826800,Saudi,Male,83,'Factor (Debt) collector',2010,1,30,6733,501000,1003,6,1030
1025336477,Expat,Male,84,'Brick mason',2013,6,10,400,101000,1001,5,1029
1014016643,Saudi,Male,79,"'Engineer, electric power'",2012,7,1,15256.25,501000,1002,4,1026
1025681657,Expat,Male,78,'Common labour',2013,8,26,650,202000,1001,5,1029
1029362387,Expat,Male,88,"'Driver , all vehicles'",2015,6,25,1036,202000,1003,7,1037
1019782345,Expat,Male,81,'Common labour',2014,4,27,700,201000,1001,6,1030
1018852661,Expat,Male,85,'Air conditioning and cooling installationtechnician',2011,1,8,800,501000,1001,6,1032
1031158475,Expat,Male,94,"'Worker, plastic shaping machine'",2016,3,3,1300,101000,1003,3,1014
1026808925,Expat,Male,81,'Private driver',2014,1,2,400,101000,1001,5,1029
813572700,Expat,Male,66,'Sales representative',2002,5,1,4318,502000,1001,8,1043
1014565984,Saudi,Male,82,"'Worker, stone boring'",2012,2,19,3605,201000,1003,5,1029
537158100,Expat,Male,52,'Auto electrician',2011,6,2,4331,501000,1003,6,1030
1023517615,Saudi,Female,75,'Food supervisor',2013,4,4,3000,402000,1001,6,1033
1027172061,Expat,Male,90,'Men?s barber',2014,3,11,400,1001000,1001,7,1037
1000341013,Expat,Male,79,'Common labour',2015,2,28,400,202000,1005,5,1029
1022717960,Saudi,Male,95,'Body guard',2016,4,1,3000,201000,1003,6,1031
1019189463,Expat,Male,89,'Power distribution boards assembler',2011,4,1,1974,101000,1003,3,1019
1029883595,Expat,Male,83,"'Controller, drilling rig and building'",2015,10,27,934,501000,1005,5,1029
1019229787,Expat,Male,73,'Truck driver',2012,12,1,1167,101000,1003,5,1029
1031244851,Expat,Male,92,'Common labour',2016,2,17,600,501000,1001,5,1029
1016719573,Expat,Male,80,'Cables welder assistant electrician',2008,11,1,2274,501000,1005,5,1029
1020457966,Expat,Male,82,'Tile layer',2012,2,2,939,501000,1005,5,1029
1028954413,Saudi,Male,97,'Purchasing representative',2015,3,21,3000,101000,1001,8,1043
1027253632,Expat,Male,76,'Common labour',2014,3,12,800,202000,1001,6,1031
1023691199,Expat,Male,67,'Common labour',2015,12,12,400,202000,1001,5,1029
1018820913,Expat,Male,84,"'Worker, building cleaning'",2010,11,1,400,501000,1001,5,1029
1019758803,Expat,Male,76,'Common labour',2011,8,1,2500,202000,1003,3,1022
1014845555,Expat,Male,82,'Smith',2006,7,1,900,101000,1003,5,1029
740679800,Saudi,Male,78,'Director ? General',2012,8,1,45000,101000,1003,3,1016
1020831546,Expat,Male,84,'Common labour',2012,2,23,600,101000,1001,8,1043
1020296345,Expat,Male,72,"'Farmer , general'",2011,12,26,400,301000,1001,8,1042
1015773193,Expat,Male,82,'Reinforced building smith',2007,10,13,400,601000,1001,5,1029
1017398852,Expat,Male,60,'Public driver',2009,5,1,1100,101000,1003,8,1043
1022715869,Expat,Male,81,'Common labour',2014,12,11,800,506000,1001,5,1029
1029755577,Expat,Male,81,'Common labour',2015,9,12,400,602000,1001,5,1029
1017347619,Expat,Male,77,'Curtains installer',2014,5,30,400,403000,1001,5,1029
1015328554,Expat,Male,62,'Constructions carpenter',2007,3,1,1600,202000,1003,5,1029
1022167185,Expat,Male,56,'Oil technician',2012,9,15,5040,506000,1002,3,1012
1023909440,Expat,Male,68,"'Worker, loading and unloading'",2013,5,11,400,502003,1001,3,1005
1023113482,Expat,Male,88,'Executive secretary',2013,1,4,2756.25,101000,1003,7,1037
1018457543,Expat,Male,86,'Construction engineer',2013,3,16,5500,101000,1003,8,1043
1025321950,Expat,Male,89,'occupation9111945',2013,7,28,400,104001,1001,6,1033
1030400438,Expat,Male,85,"'Driver , all vehicles'",2015,12,1,1500,202000,1003,5,1029
1021651620,Expat,Male,76,'Common labour',2016,6,20,1200,202000,1001,8,1043
1022924909,Saudi,Male,94,'occupation9111945',2015,2,27,3000,202000,1001,5,1029
1027338451,Expat,Male,70,'Project engineer',2014,4,15,40222.98,504000,1003,3,1013
1025410703,Expat,Male,85,'Constructions carpenter',2014,4,20,400,112000,1001,5,1029
1020838643,Expat,Male,78,'Common labour',2015,1,1,1500,101000,1003,6,1032
1016858828,Expat,Male,70,'Electricity welder',2012,3,11,1220,101000,1003,4,1026
1024809192,Expat,Male,86,"'Seller, perfumes'",2015,4,25,400,1001000,1001,6,1032
1026885890,Expat,Male,77,"'Worker, loading and unloading'",2013,12,4,1000,202000,1003,6,1031
1023754905,Expat,Male,83,'Buildings electrician',2016,1,1,500,101000,1001,8,1043
1026264056,Expat,Male,88,'Common labour',2016,1,9,400,301000,1001,5,1029
1028900055,Expat,Male,85,'Public driver',2015,3,26,400,401038,1001,5,1029
1025580227,Expat,Male,86,"'Technician, construction materials laboratory'",2013,9,4,2000,101000,1003,5,1029
1031070421,Expat,Male,92,'Constructions carpenter',2016,1,26,500,201000,1001,5,1029
1014232650,Expat,Male,63,"'Heavy vehicles mechanic , general'",2005,6,1,2538,501000,1003,5,1029
900003800,Expat,Male,75,'Common labour',2004,1,1,400,301000,1001,5,1029
1014345355,Saudi,Female,85,'Administrative clerk ( general)',2009,8,1,8125,301000,1002,7,1037
1024684328,Expat,Male,81,"'Worker, building cleaning'",2013,10,21,400,202000,1001,6,1033
1031256528,Expat,Male,85,'Common labour',2016,2,27,400,202000,1001,5,1029
1031675248,Expat,Male,88,'Common labour',2016,5,11,1000,101000,1001,5,1029
